customer_id,customer_name,snapshot_date,age,tenure_months,customer_segment,income_regularity,customer_yearly_value,loyalty,products_count,has_credit_card,has_loan,days_since_last_transaction,balance_change_30d,transaction_change_30d,card_spend_change_30d,app_login_change_30d,salary_missing_days,external_transfer_change_30d,upi_share_of_spend,fd_maturing_in_30d,products_dropped_90d,complaints_30d,unresolved_complaints,failed_transactions_30d,avg_resolution_time_hrs,emi_bounce_30d,complaint_text,branch_code,card_colour,churn_flag,churn_probability,risk_score,churn_prediction,risk_level,top_risk_factors
C10049,Siddharth Zacharia,2026-06-01,73,116,pension,regular,19462.8306,-0.3682,2,0,0,14,11.2931,4.9195,10.4007,22.6794,0.0,27.9007,0.7383,0,0,0,0,0,0.0,0,,BR-124,silver,0,1.96,5.87,No,Low,"[{""factor"": ""days_since_last_transaction"", ""value"": 14}, {""factor"": ""app_login_change_30d"", ""value"": 22.6794}, {""factor"": ""age"", ""value"": 73}, {""factor"": ""customer_segment"", ""value"": ""pension""}, {""factor"": ""external_transfer_change_30d"", ""value"": 27.9007}]"
C10050,Devika Rastogi,2026-06-01,77,209,pension,regular,42124.7495,0.6208,1,0,0,9,-8.9351,-17.8182,-20.9146,-0.6174,2.0,39.065,0.3436,0,0,0,0,0,0.0,0,,BR-133,green,0,1.96,5.87,No,Low,"[{""factor"": ""branch_code"", ""value"": ""BR-133""}, {""factor"": ""card_spend_change_30d"", ""value"": -20.9146}, {""factor"": ""salary_missing_days"", ""value"": 2.0}, {""factor"": ""age"", ""value"": 77}, {""factor"": ""products_count"", ""value"": 1}]"
C10051,Raksha Varughese,2026-05-01,51,65,salary,regular,71596.135,-0.5912,2,0,1,16,-20.9702,-29.5584,-34.6269,-38.7721,3.0,13.1918,0.5678,0,0,2,2,3,77.8403,0,"Please confirm my final EMI, the app and passbook show different amounts.",BR-114,green,1,36.3,76.11,Yes,High,"[{""factor"": ""avg_resolution_time_hrs"", ""value"": 77.8403}, {""factor"": ""card_spend_change_30d"", ""value"": -34.6269}, {""factor"": ""failed_transactions_30d"", ""value"": 3}, {""factor"": ""balance_change_30d"", ""value"": -20.9702}, {""factor"": ""complaints_30d"", ""value"": 2}]"
C10052,Jai Kota,2026-02-01,26,73,salary,regular,70257.6472,0.4722,2,0,1,0,19.1163,20.9131,32.1392,-0.3648,1.0,8.7229,0.03,0,0,4,4,5,102.7939,0,Staff told me to come after 3 pm and then said system is down.,BR-105,black,1,16.1,54.41,Yes,Medium,"[{""factor"": ""avg_resolution_time_hrs"", ""value"": 102.7939}, {""factor"": ""complaints_30d"", ""value"": 4}, {""factor"": ""failed_transactions_30d"", ""value"": 5}, {""factor"": ""unresolved_complaints"", ""value"": 4}, {""factor"": ""branch_code"", ""value"": ""BR-105""}]"
C10053,Devansh Nigam,2026-06-01,55,94,business,irregular,78874.1927,-1.4399,2,0,1,6,-3.4286,6.408,4.9931,-3.3387,,1.1789,0.6439,0,0,0,0,0,0.0,0,,BR-117,gold,0,1.65,4.96,No,Low,"[{""factor"": ""external_transfer_change_30d"", ""value"": 1.1789}, {""factor"": ""income_regularity"", ""value"": ""irregular""}]"
C10054,Victor Kannan,2026-06-01,28,82,vendor,irregular,15001.2515,0.353,2,0,1,12,-8.6133,-3.2741,14.0586,-22.6012,,7.1235,0.2549,0,0,0,0,0,0.0,0,,BR-104,black,0,1.93,5.8,No,Low,"[{""factor"": ""age"", ""value"": 28}, {""factor"": ""external_transfer_change_30d"", ""value"": 7.1235}, {""factor"": ""upi_share_of_spend"", ""value"": 0.2549}, {""factor"": ""customer_segment"", ""value"": ""vendor""}, {""factor"": ""income_regularity"", ""value"": ""irregular""}]"
C10055,Ekavir Bhargava,2026-02-01,50,180,farmer,seasonal,10981.0621,0.7262,3,0,1,17,-48.9107,-31.2226,-59.7807,-17.498,,21.7857,0.6652,0,1,1,0,0,14.964,1,Payment to my son failed but he received a wrong credit notification.,BR-130,gold,1,25.0,71.88,Yes,High,"[{""factor"": ""balance_change_30d"", ""value"": -48.9107}, {""factor"": ""card_spend_change_30d"", ""value"": -59.7807}, {""factor"": ""days_since_last_transaction"", ""value"": 17}, {""factor"": ""emi_bounce_30d"", ""value"": 1}, {""factor"": ""products_dropped_90d"", ""value"": 1}]"
C10056,Ekansh Balay,2026-06-01,31,72,business,irregular,54672.41,-0.1511,2,0,1,0,17.1019,13.5223,36.5126,40.1209,,-34.9834,0.1566,0,0,0,0,0,0.0,0,,BR-107,green,0,1.96,5.87,No,Low,"[{""factor"": ""branch_code"", ""value"": ""BR-107""}, {""factor"": ""app_login_change_30d"", ""value"": 40.1209}, {""factor"": ""upi_share_of_spend"", ""value"": 0.1566}, {""factor"": ""card_colour"", ""value"": ""green""}, {""factor"": ""income_regularity"", ""value"": ""irregular""}]"
C10057,Ekavir Varkey,2026-01-01,65,163,farmer,seasonal,11023.9565,-0.1243,1,0,0,10,-2.0623,-11.9259,-21.7398,-9.6962,,17.1702,0.788,0,0,0,0,0,0.0,0,,BR-106,black,1,2.39,7.18,No,Low,"[{""factor"": ""branch_code"", ""value"": ""BR-106""}, {""factor"": ""card_spend_change_30d"", ""value"": -21.7398}, {""factor"": ""age"", ""value"": 65}, {""factor"": ""external_transfer_change_30d"", ""value"": 17.1702}, {""factor"": ""products_count"", ""value"": 1}]"
C10058,Arya Sunder,2026-02-01,37,21,vendor,irregular,27224.9014,1.0658,3,0,0,14,-39.7005,-9.6744,-29.9783,-15.2818,,19.8092,0.5702,0,0,1,0,1,25.2234,0,GST charged on a fee that itself should not have been levied.,BR-128,black,1,18.06,62.22,Yes,Medium,"[{""factor"": ""balance_change_30d"", ""value"": -39.7005}, {""factor"": ""card_spend_change_30d"", ""value"": -29.9783}, {""factor"": ""tenure_months"", ""value"": 21}, {""factor"": ""branch_code"", ""value"": ""BR-128""}, {""factor"": ""customer_segment"", ""value"": ""vendor""}]"
C10059,Kevin Solanki,2026-06-01,63,81,farmer,seasonal,51058.1342,0.1452,2,0,1,5,18.3257,14.987,7.2829,-3.9063,,10.1397,0.4607,0,0,1,0,0,36.1504,0,Loan amount kam mila than sanctioned. Koi explanation nahi diya gaya.,BR-137,blue,0,1.16,3.49,No,Low,"[{""factor"": ""card_colour"", ""value"": ""blue""}, {""factor"": ""external_transfer_change_30d"", ""value"": 10.1397}, {""factor"": ""age"", ""value"": 63}]"
C10060,Urvashi Ray,2026-06-01,48,38,business,irregular,42963.3015,1.5749,3,1,1,4,36.836,3.2615,-7.3019,15.6246,,-0.8885,0.7295,0,0,0,0,0,0.0,0,,BR-110,silver,0,1.16,3.49,No,Low,"[{""factor"": ""tenure_months"", ""value"": 38}, {""factor"": ""app_login_change_30d"", ""value"": 15.6246}, {""factor"": ""income_regularity"", ""value"": ""irregular""}, {""factor"": ""upi_share_of_spend"", ""value"": 0.7295}, {""factor"": ""has_credit_card"", ""value"": 1}]"
C10061,Girindra Chatterjee,2026-06-01,32,25,business,irregular,69037.2023,1.4648,4,1,0,0,28.7693,43.7335,45.2372,46.3019,,-48.799,0.2775,0,0,0,0,0,0.0,0,,BR-131,green,0,1.93,5.8,No,Low,"[{""factor"": ""tenure_months"", ""value"": 25}, {""factor"": ""app_login_change_30d"", ""value"": 46.3019}, {""factor"": ""has_loan"", ""value"": 0}, {""factor"": ""income_regularity"", ""value"": ""irregular""}, {""factor"": ""has_credit_card"", ""value"": 1}]"
C10062,Irya Sampath,2026-06-01,56,121,farmer,seasonal,10522.2055,-0.7207,1,0,0,0,40.3926,36.7507,40.2667,45.3156,,-45.9108,0.1923,0,0,0,0,0,0.0,0,,BR-121,gold,0,1.96,5.87,No,Low,"[{""factor"": ""branch_code"", ""value"": ""BR-121""}, {""factor"": ""app_login_change_30d"", ""value"": 45.3156}, {""factor"": ""upi_share_of_spend"", ""value"": 0.1923}, {""factor"": ""products_count"", ""value"": 1}, {""factor"": ""has_loan"", ""value"": 0}]"
C10063,Unni Bhagat,2026-04-01,62,105,pension,regular,22857.6507,0.0705,2,0,0,16,-17.2308,-19.4407,2.3339,-20.6583,4.0,-3.9153,0.5605,0,0,6,6,4,128.1671,0,SMS alert charge lag raha hai but SMS to aata hi nahi hai.,BR-123,green,1,45.95,79.73,Yes,High,"[{""factor"": ""avg_resolution_time_hrs"", ""value"": 128.1671}, {""factor"": ""complaints_30d"", ""value"": 6}, {""factor"": ""salary_missing_days"", ""value"": 4.0}, {""factor"": ""failed_transactions_30d"", ""value"": 4}, {""factor"": ""unresolved_complaints"", ""value"": 6}]"
C10064,Darsh Rau,2026-04-01,44,135,farmer,seasonal,11061.2373,0.7452,3,0,1,22,-35.165,-27.8903,-25.5308,-21.036,,70.2797,0.3456,0,0,3,0,0,12.4716,0,Scan karke payment karta hoon to error aata hai. Please solve kariye.,BR-112,black,1,18.06,62.22,Yes,Medium,"[{""factor"": ""balance_change_30d"", ""value"": -35.165}, {""factor"": ""days_since_last_transaction"", ""value"": 22}, {""factor"": ""complaints_30d"", ""value"": 3}, {""factor"": ""card_spend_change_30d"", ""value"": -25.5308}, {""factor"": ""branch_code"", ""value"": ""BR-112""}]"
C10065,Ikbal Kothari,2026-06-01,64,94,farmer,seasonal,40175.7287,-0.9065,2,0,0,0,30.3588,-7.5721,39.3111,0.6614,,-21.3914,0.5991,0,0,0,0,2,0.0,0,,BR-134,green,0,1.96,5.87,No,Low,"[{""factor"": ""failed_transactions_30d"", ""value"": 2}, {""factor"": ""branch_code"", ""value"": ""BR-134""}, {""factor"": ""age"", ""value"": 64}, {""factor"": ""card_colour"", ""value"": ""green""}, {""factor"": ""has_loan"", ""value"": 0}]"
C10066,Ranveer Yadav,2026-06-01,38,230,farmer,seasonal,27225.6899,-0.6707,2,0,1,4,28.5782,19.6725,45.1334,29.1034,,-55.5472,0.2056,0,0,0,0,1,0.0,0,,BR-139,gold,0,1.65,4.96,No,Low,"[{""factor"": ""app_login_change_30d"", ""value"": 29.1034}, {""factor"": ""upi_share_of_spend"", ""value"": 0.2056}]"
C10067,Logan Sami,2026-06-01,38,6,salary,regular,46285.3337,0.5675,3,1,0,19,-41.1737,-16.8481,-7.045,14.8139,5.0,44.6027,0.4286,0,0,2,1,3,34.6138,0,Please note my card was retained by your ATM on 3rd. Need urgent replacement.,BR-111,blue,1,45.95,79.73,Yes,High,"[{""factor"": ""balance_change_30d"", ""value"": -41.1737}, {""factor"": ""days_since_last_transaction"", ""value"": 19}, {""factor"": ""tenure_months"", ""value"": 6}, {""factor"": ""salary_missing_days"", ""value"": 5.0}, {""factor"": ""failed_transactions_30d"", ""value"": 3}]"
C10068,Arya Shere,2026-06-01,40,29,salary,regular,99124.4956,0.5939,1,0,0,5,15.7334,-12.089,5.5373,13.7768,1.0,20.9214,0.2123,0,0,0,0,0,0.0,0,,BR-130,blue,0,1.96,5.87,No,Low,"[{""factor"": ""tenure_months"", ""value"": 29}, {""factor"": ""upi_share_of_spend"", ""value"": 0.2123}, {""factor"": ""app_login_change_30d"", ""value"": 13.7768}, {""factor"": ""external_transfer_change_30d"", ""value"": 20.9214}, {""factor"": ""card_colour"", ""value"": ""blue""}]"
C10069,Faqid Savant,2026-06-01,55,131,salary,regular,47866.9102,-1.1555,2,0,0,5,-15.9816,7.7871,25.3955,-0.22,1.0,35.9586,0.7094,0,0,0,0,0,0.0,0,,BR-119,gold,0,1.96,5.87,No,Low,"[{""factor"": ""external_transfer_change_30d"", ""value"": 35.9586}, {""factor"": ""customer_segment"", ""value"": ""salary""}, {""factor"": ""income_regularity"", ""value"": ""regular""}, {""factor"": ""has_loan"", ""value"": 0}, {""factor"": ""upi_share_of_spend"", ""value"": 0.7094}]"
C10070,Chandresh Zachariah,2026-06-01,48,88,salary,regular,61554.5784,1.7931,1,0,0,7,16.821,3.7009,-0.7604,2.6576,4.0,-15.955,0.4263,0,0,1,0,0,20.0157,0,My nomination form has been lost twice by the branch. Unacceptable.,BR-109,green,0,1.96,5.87,No,Low,"[{""factor"": ""salary_missing_days"", ""value"": 4.0}, {""factor"": ""branch_code"", ""value"": ""BR-109""}, {""factor"": ""products_count"", ""value"": 1}, {""factor"": ""transaction_change_30d"", ""value"": 3.7009}, {""factor"": ""customer_segment"", ""value"": ""salary""}]"
C10071,Girik Khalsa,2026-06-01,75,104,pension,regular,27872.6105,-0.3857,1,0,0,3,9.798,-1.8249,63.9262,-36.5318,0.0,16.4207,0.1338,0,0,0,0,1,0.0,0,,BR-101,green,0,1.96,5.87,No,Low,"[{""factor"": ""branch_code"", ""value"": ""BR-101""}, {""factor"": ""upi_share_of_spend"", ""value"": 0.1338}, {""factor"": ""age"", ""value"": 75}, {""factor"": ""external_transfer_change_30d"", ""value"": 16.4207}, {""factor"": ""customer_segment"", ""value"": ""pension""}]"
C10072,Niharika Sunder,2026-02-01,47,25,salary,regular,35239.6798,0.0602,4,0,1,5,48.7951,29.5828,51.5363,50.1782,0.0,-58.0946,0.4452,1,0,2,2,4,99.1395,0,"Sir, my UPI is not working since two days. Kindly look into it.",BR-125,green,1,36.3,76.11,Yes,High,"[{""factor"": ""avg_resolution_time_hrs"", ""value"": 99.1395}, {""factor"": ""tenure_months"", ""value"": 25}, {""factor"": ""fd_maturing_in_30d"", ""value"": 1}, {""factor"": ""failed_transactions_30d"", ""value"": 4}, {""factor"": ""complaints_30d"", ""value"": 2}]"
C10073,Tanay Rattan,2026-06-01,34,59,salary,regular,52263.8747,-0.1219,3,1,0,26,-61.8714,-69.5739,-87.8242,-64.8315,10.0,95.3221,0.4372,0,0,0,0,2,0.0,0,,BR-126,green,1,100.0,100.0,Yes,High,"[{""factor"": ""balance_change_30d"", ""value"": -61.8714}, {""factor"": ""card_spend_change_30d"", ""value"": -87.8242}, {""factor"": ""days_since_last_transaction"", ""value"": 26}, {""factor"": ""salary_missing_days"", ""value"": 10.0}, {""factor"": ""transaction_change_30d"", ""value"": -69.5739}]"
C10074,Nitesh Raghavan,2026-06-01,35,186,farmer,seasonal,14454.1295,-0.7093,4,1,1,17,-50.2781,-46.3392,-58.8606,-32.2905,,47.643,0.5731,0,0,1,1,2,39.0595,0,Failed payment reversed after 9 days without any intimation to me.,BR-118,black,1,36.3,76.11,Yes,High,"[{""factor"": ""balance_change_30d"", ""value"": -50.2781}, {""factor"": ""card_spend_change_30d"", ""value"": -58.8606}, {""factor"": ""days_since_last_transaction"", ""value"": 17}, {""factor"": ""failed_transactions_30d"", ""value"": 2}, {""factor"": ""unresolved_complaints"", ""value"": 1}]"
C10075,Madhavi Lanka,2026-06-01,60,147,pension,regular,23823.6223,-0.61,1,0,0,11,9.1025,-23.4024,15.4082,-12.0479,3.0,11.6022,0.5652,0,1,0,0,0,0.0,0,,BR-103,green,0,1.96,5.87,No,Low,"[{""factor"": ""salary_missing_days"", ""value"": 3.0}, {""factor"": ""external_transfer_change_30d"", ""value"": 11.6022}, {""factor"": ""products_count"", ""value"": 1}, {""factor"": ""customer_segment"", ""value"": ""pension""}, {""factor"": ""products_dropped_90d"", ""value"": 1}]"
C10076,Bhavika Sampath,2026-02-01,75,207,pension,regular,26654.8668,0.2186,1,0,0,14,-46.0179,-58.0616,-55.5612,-54.2824,7.0,61.1321,0.7256,0,0,0,0,2,0.0,0,,BR-111,gold,1,53.49,82.56,Yes,High,"[{""factor"": ""balance_change_30d"", ""value"": -46.0179}, {""factor"": ""card_spend_change_30d"", ""value"": -55.5612}, {""factor"": ""salary_missing_days"", ""value"": 7.0}, {""factor"": ""transaction_change_30d"", ""value"": -58.0616}, {""factor"": ""failed_transactions_30d"", ""value"": 2}]"
C10077,Mohammed Gupta,2026-02-01,51,17,vendor,irregular,19317.3444,0.8847,1,0,0,15,0.4366,-13.4428,-23.6057,4.5826,,39.6755,0.7869,1,0,6,5,7,128.2637,0,"Kindly resolve, my customers are refusing to pay by UPI to my QR.",BR-111,gold,1,95.65,98.37,Yes,High,"[{""factor"": ""avg_resolution_time_hrs"", ""value"": 128.2637}, {""factor"": ""fd_maturing_in_30d"", ""value"": 1}, {""factor"": ""failed_transactions_30d"", ""value"": 7}, {""factor"": ""tenure_months"", ""value"": 17}, {""factor"": ""complaints_30d"", ""value"": 6}]"
C10078,Teerth Bhardwaj,2026-06-01,34,118,farmer,seasonal,8279.952,1.2602,2,0,1,7,23.1521,17.3419,3.0172,15.4492,,-1.3004,0.2796,0,0,1,0,2,37.7715,0,Branch me koi seedha jawab nahi deta. Har baar kal aana bolte hain.,BR-135,gold,0,1.65,4.96,No,Low,"[{""factor"": ""failed_transactions_30d"", ""value"": 2}, {""factor"": ""app_login_change_30d"", ""value"": 15.4492}, {""factor"": ""upi_share_of_spend"", ""value"": 0.2796}]"
C10079,Dipta Bhandari,2026-06-01,49,1,vendor,irregular,8476.5008,0.9546,3,0,0,0,-21.6829,-0.0757,8.0063,1.7002,,-22.1141,0.4428,0,0,0,0,0,0.0,0,,BR-111,blue,0,2.39,7.18,No,Low,"[{""factor"": ""tenure_months"", ""value"": 1}, {""factor"": ""balance_change_30d"", ""value"": -21.6829}, {""factor"": ""branch_code"", ""value"": ""BR-111""}, {""factor"": ""card_colour"", ""value"": ""blue""}, {""factor"": ""customer_segment"", ""value"": ""vendor""}]"
C10080,Vansha Thakkar,2026-06-01,26,65,salary,regular,29437.3577,-1.3997,3,0,1,11,4.9019,-1.5752,-2.4682,16.2199,2.0,2.6921,0.1322,0,0,0,0,1,0.0,0,,BR-123,blue,0,1.96,5.87,No,Low,"[{""factor"": ""salary_missing_days"", ""value"": 2.0}, {""factor"": ""age"", ""value"": 26}, {""factor"": ""app_login_change_30d"", ""value"": 16.2199}, {""factor"": ""card_colour"", ""value"": ""blue""}, {""factor"": ""external_transfer_change_30d"", ""value"": 2.6921}]"
C10081,Dakshesh Trivedi,2026-06-01,52,65,salary,regular,44108.6192,0.6322,3,0,0,7,-12.2589,-15.19,-13.5118,-19.8073,0.0,-20.1446,0.4446,0,2,0,0,3,0.0,0,,BR-128,blue,0,2.39,7.18,No,Low,"[{""factor"": ""failed_transactions_30d"", ""value"": 3}, {""factor"": ""branch_code"", ""value"": ""BR-128""}, {""factor"": ""card_colour"", ""value"": ""blue""}, {""factor"": ""products_dropped_90d"", ""value"": 2}, {""factor"": ""income_regularity"", ""value"": ""regular""}]"
C10082,Quincy Biswas,2026-06-01,37,170,farmer,seasonal,9826.0942,-0.8011,1,0,0,2,-2.4137,-12.2114,14.3256,-23.433,,1.6247,0.7011,0,0,0,0,0,0.0,0,,BR-109,black,0,1.93,5.8,No,Low,"[{""factor"": ""branch_code"", ""value"": ""BR-109""}, {""factor"": ""external_transfer_change_30d"", ""value"": 1.6247}, {""factor"": ""upi_share_of_spend"", ""value"": 0.7011}, {""factor"": ""products_count"", ""value"": 1}, {""factor"": ""has_loan"", ""value"": 0}]"
C10083,Wahab Raval,2026-04-01,55,122,farmer,seasonal,23826.9528,0.8921,2,1,0,29,-64.5487,-49.0241,-85.272,-45.6834,,119.718,0.6675,0,1,0,0,2,0.0,0,,BR-115,black,1,81.4,93.02,Yes,High,"[{""factor"": ""balance_change_30d"", ""value"": -64.5487}, {""factor"": ""card_spend_change_30d"", ""value"": -85.272}, {""factor"": ""days_since_last_transaction"", ""value"": 29}, {""factor"": ""failed_transactions_30d"", ""value"": 2}, {""factor"": ""transaction_change_30d"", ""value"": -49.0241}]"
C10084,Yatin Baral,2026-06-01,49,76,salary,regular,50872.453,-1.0717,1,0,0,4,32.2157,13.9217,13.3066,48.6891,0.0,4.2194,0.3413,0,0,0,0,1,0.0,0,,BR-111,gold,0,1.96,5.87,No,Low,"[{""factor"": ""branch_code"", ""value"": ""BR-111""}, {""factor"": ""app_login_change_30d"", ""value"": 48.6891}, {""factor"": ""external_transfer_change_30d"", ""value"": 4.2194}, {""factor"": ""products_count"", ""value"": 1}, {""factor"": ""has_loan"", ""value"": 0}]"
C10085,Oni Virk,2026-06-01,75,109,pension,regular,21552.3752,1.1929,1,0,0,19,-50.0573,-49.0391,-50.6865,-44.5001,6.0,72.3861,0.5055,0,0,0,0,4,0.0,0,,BR-134,silver,1,53.49,82.56,Yes,High,"[{""factor"": ""balance_change_30d"", ""value"": -50.0573}, {""factor"": ""card_spend_change_30d"", ""value"": -50.6865}, {""factor"": ""days_since_last_transaction"", ""value"": 19}, {""factor"": ""salary_missing_days"", ""value"": 6.0}, {""factor"": ""failed_transactions_30d"", ""value"": 4}]"
C10086,Advika Jayaraman,2026-02-01,72,153,pension,regular,60568.7516,-0.3913,1,0,0,16,-20.0659,-52.6311,-57.9286,-28.4057,4.0,46.7745,0.6023,1,0,2,2,3,61.8759,0,My debit card is not working at any ATM since last week. Please help.,BR-102,silver,1,53.49,82.56,Yes,High,"[{""factor"": ""card_spend_change_30d"", ""value"": -57.9286}, {""factor"": ""fd_maturing_in_30d"", ""value"": 1}, {""factor"": ""avg_resolution_time_hrs"", ""value"": 61.8759}, {""factor"": ""salary_missing_days"", ""value"": 4.0}, {""factor"": ""failed_transactions_30d"", ""value"": 3}]"
C10087,William Lanka,2026-06-01,58,128,pension,regular,19094.5379,1.2246,1,0,0,7,-18.5111,-2.5443,-2.618,-15.8944,2.0,23.3683,0.8281,0,0,0,0,0,0.0,0,,BR-101,blue,0,1.96,5.87,No,Low,"[{""factor"": ""branch_code"", ""value"": ""BR-101""}, {""factor"": ""salary_missing_days"", ""value"": 2.0}, {""factor"": ""external_transfer_change_30d"", ""value"": 23.3683}, {""factor"": ""customer_segment"", ""value"": ""pension""}, {""factor"": ""card_colour"", ""value"": ""blue""}]"
C10088,Karan Mital,2026-06-01,68,211,pension,regular,18226.1052,0.7454,2,0,0,6,19.5099,23.3776,-8.1983,20.9936,0.0,4.881,0.3874,0,0,0,0,1,0.0,0,,BR-125,gold,0,1.96,5.87,No,Low,"[{""factor"": ""app_login_change_30d"", ""value"": 20.9936}, {""factor"": ""branch_code"", ""value"": ""BR-125""}, {""factor"": ""age"", ""value"": 68}, {""factor"": ""customer_segment"", ""value"": ""pension""}, {""factor"": ""external_transfer_change_30d"", ""value"": 4.881}]"
C10089,Diya Bora,2026-06-01,57,144,farmer,seasonal,39955.5913,-0.7346,2,0,1,5,0.9865,-7.174,41.0107,9.5025,,10.9332,0.2668,0,0,2,0,0,25.6107,0,Statement shows extra EMI charged in March. Please correct the ledger.,BR-127,silver,0,1.96,5.87,No,Low,"[{""factor"": ""complaints_30d"", ""value"": 2}, {""factor"": ""branch_code"", ""value"": ""BR-127""}, {""factor"": ""external_transfer_change_30d"", ""value"": 10.9332}, {""factor"": ""app_login_change_30d"", ""value"": 9.5025}]"
C10090,Tara Chaudhry,2026-06-01,59,171,pension,regular,15308.5191,-0.9295,2,0,0,10,-8.976,-18.3454,-8.3002,21.6932,1.0,9.835,0.4144,0,0,0,0,0,0.0,0,,BR-120,green,0,1.96,5.87,No,Low,"[{""factor"": ""app_login_change_30d"", ""value"": 21.6932}, {""factor"": ""external_transfer_change_30d"", ""value"": 9.835}, {""factor"": ""customer_segment"", ""value"": ""pension""}, {""factor"": ""income_regularity"", ""value"": ""regular""}, {""factor"": ""has_loan"", ""value"": 0}]"
C10091,Tanay Toor,2026-06-01,50,69,salary,regular,34696.6506,-1.7219,2,1,0,0,20.1909,11.6992,22.1841,46.8771,0.0,0.3715,0.2776,0,0,1,0,0,15.5714,0,"Kindly train your staff, the new clerk did not know the FD process.",BR-126,silver,0,1.93,5.8,No,Low,"[{""factor"": ""app_login_change_30d"", ""value"": 46.8771}, {""factor"": ""complaints_30d"", ""value"": 1}, {""factor"": ""customer_segment"", ""value"": ""salary""}, {""factor"": ""income_regularity"", ""value"": ""regular""}, {""factor"": ""has_loan"", ""value"": 0}]"
